Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","16","Bangladesh","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2011","2011","7021","Annual value","USD","1973","","Official data"
"PP","Producer Prices","16","Bangladesh","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1991","1991","7021","Annual value","","23.34","Fc","Calculated data"
"PP","Producer Prices","16","Bangladesh","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1992","1992","7021","Annual value","","23.34","Fc","Calculated data"
"PP","Producer Prices","16","Bangladesh","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1993","1993","7021","Annual value","","23.92","Fc","Calculated data"
"PP","Producer Prices","16","Bangladesh","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1994","1994","7021","Annual value","","23.92","Fc","Calculated data"
"PP","Producer Prices","16","Bangladesh","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1995","1995","7021","Annual value","","25.09","Fc","Calculated data"
"PP","Producer Prices","16","Bangladesh","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1996","1996","7021","Annual value","","25.09","Fc","Calculated data"
"PP","Producer Prices","16","Bangladesh","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1997","1997","7021","Annual value","","26.25","Fc","Calculated data"
"PP","Producer Prices","16","Bangladesh","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1998","1998","7021","Annual value","","26.25","Fc","Calculated data"
"PP","Producer Prices","16","Bangladesh","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1999","1999","7021","Annual value","","26.25","Fc","Calculated data"
"PP","Producer Prices","16","Bangladesh","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2000","2000","7021","Annual value","","26.08","Fc","Calculated data"
"PP","Producer Prices","16","Bangladesh","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2001","2001","7021","Annual value","","26.34","Fc","Calculated data"
"PP","Producer Prices","16","Bangladesh","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2002","2002","7021","Annual value","","25.1","Fc","Calculated data"
"PP","Producer Prices","16","Bangladesh","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2003","2003","7021","Annual value","","31.8","Fc","Calculated data"
"PP","Producer Prices","16","Bangladesh","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2004","2004","7021","Annual value","","38.49","Fc","Calculated data"
"PP","Producer Prices","16","Bangladesh","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2005","2005","7021","Annual value","","45.19","Fc","Calculated data"
"PP","Producer Prices","16","Bangladesh","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2006","2006","7021","Annual value","","51.88","Fc","Calculated data"
"PP","Producer Prices","16","Bangladesh","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2007","2007","7021","Annual value","","58.58","Fc","Calculated data"
"PP","Producer Prices","16","Bangladesh","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2008","2008","7021","Annual value","","65.27","Fc","Calculated data"
"PP","Producer Prices","16","Bangladesh","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2009","2009","7021","Annual value","","71.97","Fc","Calculated data"
"PP","Producer Prices","16","Bangladesh","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2010","2010","7021","Annual value","","78.66","Fc","Calculated data"
"PP","Producer Prices","16","Bangladesh","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2011","2011","7021","Annual value","","85.35","Fc","Calculated data"
"PP","Producer Prices","16","Bangladesh","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2012","2012","7021","Annual value","","82.66","Fc","Calculated data"
"PP","Producer Prices","16","Bangladesh","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2013","2013","7021","Annual value","","86.9","Fc","Calculated data"
"PP","Producer Prices","16","Bangladesh","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2014","2014","7021","Annual value","","95.09","Fc","Calculated data"
"PP","Producer Prices","16","Bangladesh","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2015","2015","7021","Annual value","","100","Fc","Calculated data"
"PP","Producer Prices","16","Bangladesh","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2016","2016","7021","Annual value","","104.91","Fc","Calculated data"
"PP","Producer Prices","16","Bangladesh","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2017","2017","7021","Annual value","","109.74","Fc","Calculated data"
"PP","Producer Prices","16","Bangladesh","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2018","2018","7021","Annual value","","112.65","Fc","Calculated data"
"PP","Producer Prices","14","Barbados","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1992","1992","7021","Annual value","LCU","6735","*","Unofficial figure"
"PP","Producer Prices","14","Barbados","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1993","1993","7021","Annual value","LCU","6735","*","Unofficial figure"
"PP","Producer Prices","14","Barbados","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1994","1994","7021","Annual value","LCU","6327","*","Unofficial figure"
"PP","Producer Prices","14","Barbados","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1995","1995","7021","Annual value","LCU","5918","*","Unofficial figure"
"PP","Producer Prices","14","Barbados","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1996","1996","7021","Annual value","LCU","6327","*","Unofficial figure"
"PP","Producer Prices","14","Barbados","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1997","1997","7021","Annual value","LCU","6327","*","Unofficial figure"
"PP","Producer Prices","14","Barbados","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1998","1998","7021","Annual value","LCU","7143","*","Unofficial figure"
"PP","Producer Prices","14","Barbados","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1999","1999","7021","Annual value","LCU","7143","*","Unofficial figure"
"PP","Producer Prices","14","Barbados","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2000","2000","7021","Annual value","LCU","7347","*","Unofficial figure"
"PP","Producer Prices","14","Barbados","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2001","2001","7021","Annual value","LCU","8163","*","Unofficial figure"
"PP","Producer Prices","14","Barbados","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2002","2002","7021","Annual value","LCU","8163","*","Unofficial figure"
"PP","Producer Prices","14","Barbados","5531","Producer Price (SLC/tonne)","1062","Eggs, hen, in shell","1992","1992","7021","Annual value","SLC","6735","*","Unofficial figure"
"PP","Producer Prices","14","Barbados","5531","Producer Price (SLC/tonne)","1062","Eggs, hen, in shell","1993","1993","7021","Annual value","SLC","6735","*","Unofficial figure"
"PP","Producer Prices","14","Barbados","5531","Producer Price (SLC/tonne)","1062","Eggs, hen, in shell","1994","1994","7021","Annual value","SLC","6327","*","Unofficial figure"
"PP","Producer Prices","14","Barbados","5531","Producer Price (SLC/tonne)","1062","Eggs, hen, in shell","1995","1995","7021","Annual value","SLC","5918","*","Unofficial figure"
"PP","Producer Prices","14","Barbados","5531","Producer Price (SLC/tonne)","1062","Eggs, hen, in shell","1996","1996","7021","Annual value","SLC","6327","*","Unofficial figure"
"PP","Producer Prices","14","Barbados","5531","Producer Price (SLC/tonne)","1062","Eggs, hen, in shell","1997","1997","7021","Annual value","SLC","6327","*","Unofficial figure"
"PP","Producer Prices","14","Barbados","5531","Producer Price (SLC/tonne)","1062","Eggs, hen, in shell","1998","1998","7021","Annual value","SLC","7143","*","Unofficial figure"
"PP","Producer Prices","14","Barbados","5531","Producer Price (SLC/tonne)","1062","Eggs, hen, in shell","1999","1999","7021","Annual value","SLC","7143","*","Unofficial figure"
"PP","Producer Prices","14","Barbados","5531","Producer Price (SLC/tonne)","1062","Eggs, hen, in shell","2000","2000","7021","Annual value","SLC","7347","*","Unofficial figure"
"PP","Producer Prices","14","Barbados","5531","Producer Price (SLC/tonne)","1062","Eggs, hen, in shell","2001","2001","7021","Annual value","SLC","8163","*","Unofficial figure"
"PP","Producer Prices","14","Barbados","5531","Producer Price (SLC/tonne)","1062","Eggs, hen, in shell","2002","2002","7021","Annual value","SLC","8163","*","Unofficial figure"
"PP","Producer Prices","14","Barbados","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","1992","1992","7021","Annual value","USD","3367.5","*","Unofficial figure"
"PP","Producer Prices","14","Barbados","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","1993","1993","7021","Annual value","USD","3367.5","*","Unofficial figure"
"PP","Producer Prices","14","Barbados","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","1994","1994","7021","Annual value","USD","3163.5","*","Unofficial figure"
"PP","Producer Prices","14","Barbados","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","1995","1995","7021","Annual value","USD","2959","*","Unofficial figure"
"PP","Producer Prices","14","Barbados","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","1996","1996","7021","Annual value","USD","3163.5","*","Unofficial figure"
"PP","Producer Prices","14","Barbados","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","1997","1997","7021","Annual value","USD","3163.5","*","Unofficial figure"
"PP","Producer Prices","14","Barbados","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","1998","1998","7021","Annual value","USD","3571.5","*","Unofficial figure"
"PP","Producer Prices","14","Barbados","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","1999","1999","7021","Annual value","USD","3571.5","*","Unofficial figure"
"PP","Producer Prices","14","Barbados","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2000","2000","7021","Annual value","USD","3673.5","*","Unofficial figure"
"PP","Producer Prices","14","Barbados","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2001","2001","7021","Annual value","USD","4081.5","*","Unofficial figure"
"PP","Producer Prices","14","Barbados","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2002","2002","7021","Annual value","USD","4081.5","*","Unofficial figure"
"PP","Producer Prices","14","Barbados","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1991","1991","7021","Annual value","","71.2","Fc","Calculated data"
"PP","Producer Prices","14","Barbados","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1992","1992","7021","Annual value","","72.11","Fc","Calculated data"
"PP","Producer Prices","14","Barbados","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1993","1993","7021","Annual value","","72.11","Fc","Calculated data"
"PP","Producer Prices","14","Barbados","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1994","1994","7021","Annual value","","67.74","Fc","Calculated data"
"PP","Producer Prices","14","Barbados","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1995","1995","7021","Annual value","","63.36","Fc","Calculated data"
"PP","Producer Prices","14","Barbados","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1996","1996","7021","Annual value","","67.74","Fc","Calculated data"
"PP","Producer Prices","14","Barbados","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1997","1997","7021","Annual value","","67.74","Fc","Calculated data"
"PP","Producer Prices","14","Barbados","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1998","1998","7021","Annual value","","76.47","Fc","Calculated data"
"PP","Producer Prices","14","Barbados","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1999","1999","7021","Annual value","","76.47","Fc","Calculated data"
"PP","Producer Prices","14","Barbados","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2000","2000","7021","Annual value","","78.66","Fc","Calculated data"
"PP","Producer Prices","14","Barbados","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2001","2001","7021","Annual value","","87.39","Fc","Calculated data"
"PP","Producer Prices","14","Barbados","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2002","2002","7021","Annual value","","87.39","Fc","Calculated data"
"PP","Producer Prices","14","Barbados","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2003","2003","7021","Annual value","","90.42","Fc","Calculated data"
"PP","Producer Prices","14","Barbados","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2004","2004","7021","Annual value","","86.65","Fc","Calculated data"
"PP","Producer Prices","14","Barbados","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2005","2005","7021","Annual value","","85.88","Fc","Calculated data"
"PP","Producer Prices","14","Barbados","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2006","2006","7021","Annual value","","95.25","Fc","Calculated data"
"PP","Producer Prices","14","Barbados","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2007","2007","7021","Annual value","","88.57","Fc","Calculated data"
"PP","Producer Prices","14","Barbados","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2008","2008","7021","Annual value","","91.58","Fc","Calculated data"
"PP","Producer Prices","14","Barbados","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2009","2009","7021","Annual value","","89.84","Fc","Calculated data"
"PP","Producer Prices","14","Barbados","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2010","2010","7021","Annual value","","92.04","Fc","Calculated data"
